SessionID,Severity,Code,Name,Description,ParentFile,Line,Column,Code Unit Database,Code Unit Schema,Code Unit Package,Code Unit Name,Code Unit Id,Code Unit,Code Unit Size
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,402,71,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,210,0,N/A,public,N/A,idx_ach_transactions_customer,public.idx_ach_transactions_customer,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,401,63,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,207,0,N/A,public,N/A,idx_wire_transfers_number,public.idx_wire_transfers_number,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,400,59,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,206,0,N/A,public,N/A,idx_wire_transfers_type,public.idx_wire_transfers_type,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,398,66,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,205,0,N/A,public,N/A,idx_wire_transfers_status,public.idx_wire_transfers_status,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,397,95,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,204,0,N/A,public,N/A,idx_wire_transfers_date,public.idx_wire_transfers_date,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,396,73,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,203,0,N/A,public,N/A,idx_wire_transfers_account,public.idx_wire_transfers_account,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,394,104,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,202,0,N/A,public,N/A,idx_wire_transfers_customer,public.idx_wire_transfers_customer,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,392,116,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,198,0,N/A,public,N/A,idx_compliance_monitoring_status,public.idx_compliance_monitoring_status,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,391,81,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,197,0,N/A,public,N/A,idx_compliance_monitoring_date,public.idx_compliance_monitoring_date,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,390,101,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,196,0,N/A,public,N/A,idx_compliance_monitoring_entity,public.idx_compliance_monitoring_entity,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,389,137,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,195,0,N/A,public,N/A,idx_compliance_monitoring_requirement,public.idx_compliance_monitoring_requirement,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,388,95,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,192,0,N/A,public,N/A,idx_sanctions_entries_active,public.idx_sanctions_entries_active,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,387,63,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,191,0,N/A,public,N/A,idx_sanctions_entries_type,public.idx_sanctions_entries_type,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,385,119,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,190,0,N/A,public,N/A,idx_sanctions_entries_name,public.idx_sanctions_entries_name,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,383,104,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,189,0,N/A,public,N/A,idx_sanctions_entries_list,public.idx_sanctions_entries_list,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,382,93,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,186,0,N/A,public,N/A,idx_sanctions_screening_status,public.idx_sanctions_screening_status,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,381,102,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,185,0,N/A,public,N/A,idx_sanctions_screening_match,public.idx_sanctions_screening_match,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,379,95,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,184,0,N/A,public,N/A,idx_sanctions_screening_date,public.idx_sanctions_screening_date,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,378,125,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,183,0,N/A,public,N/A,idx_sanctions_screening_entity,public.idx_sanctions_screening_entity,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,376,81,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,180,0,N/A,public,N/A,idx_kyc_documents_expiry,public.idx_kyc_documents_expiry,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,375,78,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,179,0,N/A,public,N/A,idx_kyc_documents_status,public.idx_kyc_documents_status,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,373,59,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,178,0,N/A,public,N/A,idx_kyc_documents_type,public.idx_kyc_documents_type,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,372,92,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
85141c89-454c-4332-ac2a-5a045f33db04,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,10_indexes_constraints.sql,177,0,N/A,public,N/A,idx_kyc_documents_customer,public.idx_kyc_documents_customer,CREATE INDEX,XS
85141c89-454c-4332-ac2a-5a045f33db04,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'EStringLiteralExpr' NODE,14_csv_export_scripts.sql,371,90,N/A,core,N/A,generate_python_export_script,core.generate_python_export_script,CREATE FUNCTION,S
